Palatka,60.1000,150.9000,Russia,RU,Magadanskaya Oblast’,,21452,21452
Tarko-Sale,64.9167,77.8000,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,21448,21448
Khotkovo,56.2500,38.0000,Russia,RU,Moskovskaya Oblast’,,21349,21349
Chernogolovka,56.0000,38.3667,Russia,RU,Moskovskaya Oblast’,,21342,21342
Lyskovo,56.0289,45.0361,Russia,RU,Nizhegorodskaya Oblast’,,21321,21321
Pushchino,54.8333,37.6167,Russia,RU,Moskovskaya Oblast’,,21281,20962
Nerekhta,57.4500,40.5833,Russia,RU,Kostromskaya Oblast’,,21262,21262
Bezhetsk,57.7667,36.7000,Russia,RU,Tverskaya Oblast’,,21179,21179
Bologoye,57.8833,34.0500,Russia,RU,Tverskaya Oblast’,minor,21158,21158
Vikhorevka,56.1167,101.1667,Russia,RU,Irkutskaya Oblast’,,21118,21118
Karachayevsk,43.7731,41.9169,Russia,RU,Karachayevo-Cherkesiya,,21067,21067
Toguchin,55.2333,84.4167,Russia,RU,Novosibirskaya Oblast’,,21064,21064
Sysert,56.5000,60.8167,Russia,RU,Sverdlovskaya Oblast’,,21029,21029
Dudinka,69.4064,86.1764,Russia,RU,Krasnoyarskiy Kray,,21015,21015
Nizhniy Lomov,53.5167,43.6667,Russia,RU,Penzenskaya Oblast’,,20943,20943
Osa,57.3000,55.4667,Russia,RU,Permskiy Kray,,20899,20899
Buinsk,54.9667,48.2833,Russia,RU,Tatarstan,,20854,20854
Olenegorsk,68.1500,33.2833,Russia,RU,Murmanskaya Oblast’,,20847,20847
Kurovskoye,55.5833,38.9167,Russia,RU,Moskovskaya Oblast’,,20844,20844
Kaltan,53.5167,87.2833,Russia,RU,Kemerovskaya Oblast’,,20841,20841
Elektrougli,55.7167,38.2000,Russia,RU,Moskovskaya Oblast’,,20823,20823
Dugulubgey,43.6500,43.5500,Russia,RU,Kabardino-Balkariya,,20718,20718
Okha,53.5889,142.9492,Russia,RU,Sakhalinskaya Oblast’,,20715,20715
Bobrov,51.1000,40.0333,Russia,RU,Voronezhskaya Oblast’,,20605,20605
Aldan,58.6167,125.4167,Russia,RU,Sakha (Yakutiya),,20595,20595
Nikolsk,53.7167,46.0667,Russia,RU,Penzenskaya Oblast’,,20572,20572
Arsk,56.1000,49.8833,Russia,RU,Tatarstan,,20540,20540
Tyrnyauz,43.4000,42.9167,Russia,RU,Kabardino-Balkariya,minor,20513,20513
Kozmodemyansk,56.3367,46.5711,Russia,RU,Mariy-El,,20505,20505
Ostrov,57.3500,28.3500,Russia,RU,Pskovskaya Oblast’,,20427,20427
Roshal,55.6667,39.8833,Russia,RU,Moskovskaya Oblast’,,20418,20418
Kyakhta,50.3500,106.4500,Russia,RU,Buryatiya,,20297,20297
Sergach,55.5333,45.4667,Russia,RU,Nizhegorodskaya Oblast’,,20269,20269
Pikalëvo,59.5333,34.1333,Russia,RU,Leningradskaya Oblast’,,20183,20183
Kotelnikovo,47.6333,43.1500,Russia,RU,Volgogradskaya Oblast’,,20172,20172
Kubinka,55.5667,36.7000,Russia,RU,Moskovskaya Oblast’,,20157,20157
Shakhunya,57.6667,46.6167,Russia,RU,Nizhegorodskaya Oblast’,,20049,20049
Alagir,43.0333,44.2333,Russia,RU,North Ossetia,minor,20043,20043
Tsotsin-Yurt,43.2419,46.0000,Russia,RU,Chechnya,,20013,20013
Usman,52.0500,39.7333,Russia,RU,Lipetskaya Oblast’,,19956,19956
Yeniseysk,58.4667,92.1333,Russia,RU,Krasnoyarskiy Kray,,19920,19920
Nizhnyaya Tura,58.6208,59.8478,Russia,RU,Sverdlovskaya Oblast’,,19883,19883
Gubakha,58.8706,57.5933,Russia,RU,Permskiy Kray,,19831,19831
Volokolamsk,56.0333,35.9500,Russia,RU,Moskovskaya Oblast’,,19824,19824
Agryz,56.5219,52.9975,Russia,RU,Tatarstan,,19794,19794
Nyandoma,61.6667,40.2167,Russia,RU,Arkhangel’skaya Oblast’,,19783,19783
Bachi-Yurt,43.2242,46.1942,Russia,RU,Chechnya,,19727,19727
Rybnoye,54.7333,39.5167,Russia,RU,Ryazanskaya Oblast’,,19700,19700
Cherepanovo,54.2333,83.3667,Russia,RU,Novosibirskaya Oblast’,,19610,19610
Yershov,51.3500,48.2667,Russia,RU,Saratovskaya Oblast’,,19590,19590
Beloyarskiy,63.7167,66.6667,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,19542,19542
Terek,43.4833,44.1333,Russia,RU,Kabardino-Balkariya,,19494,19494
Lodeynoye Pole,60.7167,33.5500,Russia,RU,Leningradskaya Oblast’,,19458,19458
Zverevo,48.0200,40.1200,Russia,RU,Rostovskaya Oblast’,,19456,19045
Ardon,43.1833,44.3167,Russia,RU,North Ossetia,,19412,19412
Rayevskiy,54.0658,54.9467,Russia,RU,Bashkortostan,,19384,19384
Lebedyan,53.0167,39.1500,Russia,RU,Lipetskaya Oblast’,,19288,19288
Kirovgrad,57.4350,60.0561,Russia,RU,Sverdlovskaya Oblast’,,19277,18698
Bakal,54.9333,58.8167,Russia,RU,Chelyabinskaya Oblast’,,19264,19264
Abdulino,53.6667,53.6333,Russia,RU,Orenburgskaya Oblast’,,19222,18420
Uzhur,55.3175,89.8225,Russia,RU,Krasnoyarskiy Kray,,19212,19212
Nikolayevsk-na-Amure,53.1333,140.7333,Russia,RU,Khabarovskiy Kray,,19135,19135
Proletarsk,46.7000,41.7333,Russia,RU,Rostovskaya Oblast’,minor,19032,19032
Onega,63.9167,38.0833,Russia,RU,Arkhangel’skaya Oblast’,,19030,19030
Dankov,53.2500,39.1333,Russia,RU,Lipetskaya Oblast’,,19017,19017
Nelidovo,56.2167,32.8000,Russia,RU,Tverskaya Oblast’,,18883,17639
Kovylkino,54.0403,43.9214,Russia,RU,Mordoviya,,18857,18857
Kalach,50.4333,41.0000,Russia,RU,Voronezhskaya Oblast’,,18834,18834
Sortavala,61.7056,30.6958,Russia,RU,Kareliya,minor,18801,18801
Lgov,51.6667,35.2667,Russia,RU,Kurskaya Oblast’,,18774,18774
Novyy Oskol,50.7583,37.8736,Russia,RU,Belgorodskaya Oblast’,,18763,18763
Surovikino,48.6000,42.8500,Russia,RU,Volgogradskaya Oblast’,,18685,18685
Kavalerovo,44.2702,135.0498,Russia,RU,Primorskiy Kray,,18657,18657
Shimanovsk,52.0000,127.7000,Russia,RU,Amurskaya Oblast’,,18643,18643
Vanino,49.0873,140.2425,Russia,RU,Khabarovskiy Kray,,18618,18618
Starodub,52.5833,32.7667,Russia,RU,Bryanskaya Oblast’,minor,18615,18156
Priozërsk,61.0500,30.1333,Russia,RU,Leningradskaya Oblast’,,18552,18552
Goyty,43.1642,45.6228,Russia,RU,Chechnya,,18534,18534
Yur’yev-Pol’skiy,56.5000,39.6833,Russia,RU,Vladimirskaya Oblast’,,18433,18433
Nytva,57.9500,55.3333,Russia,RU,Permskiy Kray,minor,18366,18366
Beloozërskiy,55.4589,38.4411,Russia,RU,Moskovskaya Oblast’,,18297,18297
Slyudyanka,51.6333,103.7500,Russia,RU,Irkutskaya Oblast’,,18287,18287
Neftegorsk,52.8000,51.1667,Russia,RU,Samarskaya Oblast’,,17990,17990
Avtury,43.1667,46.0000,Russia,RU,Chechnya,,17970,17970
Kharabali,47.4050,47.2556,Russia,RU,Astrakhanskaya Oblast’,,17968,17968
Kukmor,56.1855,50.8944,Russia,RU,Tatarstan,,17815,17815
Sobinka,56.0000,40.0333,Russia,RU,Vladimirskaya Oblast’,,17799,17799
Ekazhevo,43.2081,44.8186,Russia,RU,Ingushetiya,,17734,17734
Golitsyno,55.6147,36.9872,Russia,RU,Moskovskaya Oblast’,,17651,17651
Inza,53.8500,46.3500,Russia,RU,Ul’yanovskaya Oblast’,,17630,17630
Polyarnyy,69.2000,33.4667,Russia,RU,Murmanskaya Oblast’,,17605,17605
Plast,54.3833,60.8167,Russia,RU,Chelyabinskaya Oblast’,,17508,17508
Karachev,53.1167,34.9667,Russia,RU,Bryanskaya Oblast’,,17466,17466
Krasnokumskoye,44.1778,43.5000,Russia,RU,Stavropol’skiy Kray,,17451,17451
Suvorov,54.1500,36.5500,Russia,RU,Tul’skaya Oblast’,,17450,17450
Nizhnyaya Salda,58.0667,60.7167,Russia,RU,Sverdlovskaya Oblast’,,17373,17373
Raychikhinsk,49.7833,129.4167,Russia,RU,Amurskaya Oblast’,,17372,17372
Shumikha,55.2333,63.3000,Russia,RU,Kurganskaya Oblast’,,17336,17336
Krasnoslobodsk,48.7000,44.5667,Russia,RU,Volgogradskaya Oblast’,,17327,17327
Guryevsk,54.7833,20.6167,Russia,RU,Kaliningradskaya Oblast’,minor,17295,17295
Podporozhye,60.9000,34.2000,Russia,RU,Leningradskaya Oblast’,,17270,17270
Baymak,52.5833,58.3167,Russia,RU,Bashkortostan,,17254,17254
Kinel’-Cherkassy,53.4683,51.4775,Russia,RU,Samarskaya Oblast’,,17252,17252
Konstantinovsk,47.5667,41.0833,Russia,RU,Rostovskaya Oblast’,minor,17160,17160
Kusa,55.3500,59.4500,Russia,RU,Chelyabinskaya Oblast’,,17136,17136
Turinsk,58.0333,63.7000,Russia,RU,Sverdlovskaya Oblast’,,17060,17060
Gavrilov-Yam,57.3167,39.8500,Russia,RU,Yaroslavskaya Oblast’,,17057,17057
Menzelinsk,55.7333,53.1167,Russia,RU,Tatarstan,,17055,17055
Pokrov,55.9117,39.1847,Russia,RU,Vladimirskaya Oblast’,,17025,17025
Galich,58.3833,42.3500,Russia,RU,Kostromskaya Oblast’,,16911,16911
Zhukovka,53.5333,33.7333,Russia,RU,Bryanskaya Oblast’,,16878,16878
Belaya Glina,46.0833,40.8583,Russia,RU,Krasnodarskiy Kray,minor,16838,16838
Iglino,54.8385,56.4232,Russia,RU,Bashkortostan,,16811,16811
Novomichurinsk,54.0500,39.7167,Russia,RU,Ryazanskaya Oblast’,,16710,16710
Povorino,51.2000,42.2500,Russia,RU,Voronezhskaya Oblast’,,16702,16702
Pochëp,52.9333,33.4500,Russia,RU,Bryanskaya Oblast’,,16687,16687
Kovdor,67.5594,30.4667,Russia,RU,Murmanskaya Oblast’,,16623,16623
Kurtamysh,54.9167,64.4333,Russia,RU,Kurganskaya Oblast’,,16579,16401
Seltso,53.3678,34.0978,Russia,RU,Bryanskaya Oblast’,,16554,16554
Volgorechensk,57.4439,41.1592,Russia,RU,Kostromskaya Oblast’,,16539,14355
Uchkeken,43.9333,42.5167,Russia,RU,Karachayevo-Cherkesiya,,16512,16512
Kozelsk,54.0353,35.7767,Russia,RU,Kaluzhskaya Oblast’,,16443,16443
Kirsanov,52.6500,42.7333,Russia,RU,Tambovskaya Oblast’,,16409,16409
Ostashkov,57.1500,33.1000,Russia,RU,Tverskaya Oblast’,,16318,16318
Novoanninskiy,50.5333,42.6833,Russia,RU,Volgogradskaya Oblast’,,16294,16294
Petrovsk-Zabaykal’skiy,51.2667,108.8333,Russia,RU,Zabaykal’skiy Kray,,16213,16213
Babayurt,43.6003,46.7789,Russia,RU,Dagestan,,16165,16165
Rylsk,51.5667,34.6667,Russia,RU,Kurskaya Oblast’,,16147,16005
Kodinsk,58.6833,99.1833,Russia,RU,Krasnoyarskiy Kray,,16116,16116
Kasli,55.9000,60.7667,Russia,RU,Chelyabinskaya Oblast’,,16013,16013
Degtyarsk,56.7000,60.1167,Russia,RU,Sverdlovskaya Oblast’,,16001,16001
Yaransk,57.3167,47.9000,Russia,RU,Kirovskaya Oblast’,,15985,15985
Kamyzyak,46.1167,48.0833,Russia,RU,Astrakhanskaya Oblast’,,15984,15984
Barysh,53.6500,47.1000,Russia,RU,Ul’yanovskaya Oblast’,,15974,15974
Talitsa,57.0167,63.7167,Russia,RU,Sverdlovskaya Oblast’,,15941,15941
Bikin,46.8167,134.2667,Russia,RU,Khabarovskiy Kray,,15928,15928
Plavsk,53.7167,37.2833,Russia,RU,Tul’skaya Oblast’,,15920,15920
Ivdel,60.6833,60.4167,Russia,RU,Sverdlovskaya Oblast’,,15888,15888
Katav-Ivanovsk,54.7500,58.2167,Russia,RU,Chelyabinskaya Oblast’,,15872,15872
Borodino,55.9056,94.8997,Russia,RU,Krasnoyarskiy Kray,,15838,15838
Kalininsk,51.5000,44.4667,Russia,RU,Saratovskaya Oblast’,,15821,15821
Mamadysh,55.7131,51.4106,Russia,RU,Tatarstan,,15806,15806
Yasnogorsk,54.5000,37.6667,Russia,RU,Tul’skaya Oblast’,,15706,15706
Zhirnovsk,50.9833,44.7833,Russia,RU,Volgogradskaya Oblast’,,15680,15680
Novouzensk,50.4667,48.1333,Russia,RU,Saratovskaya Oblast’,,15665,15665
Bolotnoye,55.6833,84.4167,Russia,RU,Novosibirskaya Oblast’,,15629,15629
Anadyr,64.7333,177.5167,Russia,RU,Chukotskiy Avtonomnyy Okrug,admin,15604,15604
Yasnyy,51.0500,59.9667,Russia,RU,Orenburgskaya Oblast’,,15573,15264
Svetogorsk,61.1167,28.8500,Russia,RU,Leningradskaya Oblast’,,15546,15546
Sovetsk,57.5833,48.9833,Russia,RU,Kirovskaya Oblast’,,15538,15538
Zelenogradsk,54.9667,20.4833,Russia,RU,Kaliningradskaya Oblast’,minor,15493,15493
Krasnovishersk,60.4167,57.1000,Russia,RU,Permskiy Kray,,15359,15359
Abaza,52.6481,90.0739,Russia,RU,Khakasiya,,15335,15335
Chaltyr,47.2848,39.4823,Russia,RU,Rostovskaya Oblast’,minor,15334,15334
Poronaysk,49.2167,143.1167,Russia,RU,Sakhalinskaya Oblast’,,15311,15311
Shchigry,51.8667,36.9333,Russia,RU,Kurskaya Oblast’,,15292,15292
Pestovo,58.6000,35.8167,Russia,RU,Novgorodskaya Oblast’,,15269,14985
Privolzhsk,57.3825,41.2861,Russia,RU,Ivanovskaya Oblast’,,15264,15264
Boksitogorsk,59.4833,33.8333,Russia,RU,Leningradskaya Oblast’,,15249,15249
Aramil,56.7000,60.8333,Russia,RU,Sverdlovskaya Oblast’,,15236,15236
Manturovo,58.3333,44.7667,Russia,RU,Kostromskaya Oblast’,,15203,13043
Belokurikha,51.9833,84.9833,Russia,RU,Altayskiy Kray,,15160,14735
Kulunda,52.5667,78.9472,Russia,RU,Altayskiy Kray,,15102,15102
Leninsk,48.7000,45.2167,Russia,RU,Volgogradskaya Oblast’,,15064,15064
Pallasovka,50.0500,46.8833,Russia,RU,Volgogradskaya Oblast’,,14940,14729
Nerchinsk,51.9944,116.5556,Russia,RU,Zabaykal’skiy Kray,,14919,14919
Kizel,59.0500,57.6667,Russia,RU,Permskiy Kray,,14883,14883
Udelnaya,55.6333,38.0333,Russia,RU,Moskovskaya Oblast’,,14870,14870
Kondrovo,54.8000,35.9333,Russia,RU,Kaluzhskaya Oblast’,,14857,14857
Chegdomyn,51.1178,133.0241,Russia,RU,Khabarovskiy Kray,,14855,14855
Navashino,55.5500,42.2000,Russia,RU,Nizhegorodskaya Oblast’,,14830,14830
Nevel,56.0333,29.9167,Russia,RU,Pskovskaya Oblast’,,14819,14819
Gryazovets,58.8833,40.2500,Russia,RU,Vologodskaya Oblast’,,14800,14800
Karabanovo,56.3167,38.7000,Russia,RU,Vladimirskaya Oblast’,,14786,14786
Shlisselburg,59.9536,31.0383,Russia,RU,Leningradskaya Oblast’,,14763,14763
Krasnogvardeyskoye,45.8500,41.5167,Russia,RU,Stavropol’skiy Kray,,14761,14761
Danilov,58.1833,40.1667,Russia,RU,Yaroslavskaya Oblast’,,14746,14746
Sukhinichi,54.1000,35.3500,Russia,RU,Kaluzhskaya Oblast’,,14736,14736
Arzgir,45.3694,44.2281,Russia,RU,Stavropol’skiy Kray,,14722,14722
Katyr-Yurt,43.1700,45.3711,Russia,RU,Chechnya,,14720,14720
Tsivilsk,55.8667,47.4833,Russia,RU,Chuvashiya,,14718,14718
Agidel,55.9000,53.9333,Russia,RU,Bashkortostan,,14601,14601
Ust’-Ordynskiy,52.8056,104.7622,Russia,RU,Irkutskaya Oblast’,,14538,14538
Tsimlyansk,47.6167,42.1000,Russia,RU,Rostovskaya Oblast’,minor,14528,14528
Krasnyy Kut,50.9500,46.9667,Russia,RU,Saratovskaya Oblast’,,14483,14483
Polyarnyye Zori,67.3667,32.5000,Russia,RU,Murmanskaya Oblast’,,14421,14421
Chudovo,59.1167,31.6667,Russia,RU,Novgorodskaya Oblast’,,14394,13909
Valday,57.9667,33.2500,Russia,RU,Novgorodskaya Oblast’,,14379,14379
Medvezhyegorsk,62.9000,34.4667,Russia,RU,Kareliya,,14340,14340
Lakinsk,56.0333,39.9667,Russia,RU,Vladimirskaya Oblast’,,14330,14330
Zapolyarnyy,69.4167,30.8000,Russia,RU,Murmanskaya Oblast’,,14330,14330
Kashin,57.3500,37.6167,Russia,RU,Tverskaya Oblast’,,14287,14287
Yakhroma,56.2833,37.4667,Russia,RU,Moskovskaya Oblast’,,14275,14275
Ochër,57.8833,54.7333,Russia,RU,Permskiy Kray,,14226,14226
Zherdevka,51.8500,41.4500,Russia,RU,Tambovskaya Oblast’,,14214,14214
Venëv,54.3500,38.2667,Russia,RU,Tul’skaya Oblast’,,14211,14211
Geldagana,43.2162,46.0381,Russia,RU,Chechnya,,14111,14111
Lukoyanov,55.0333,44.4833,Russia,RU,Nizhegorodskaya Oblast’,,14104,14104
Novoulyanovsk,54.1667,48.3833,Russia,RU,Ul’yanovskaya Oblast’,,13990,13990
Dubovka,49.0500,44.8333,Russia,RU,Volgogradskaya Oblast’,,13988,13988
Gekhi,43.1636,45.4725,Russia,RU,Chechnya,,13836,13836
Mayrtup,43.2036,46.1322,Russia,RU,Chechnya,,13824,13824
Melenki,55.3333,41.6500,Russia,RU,Vladimirskaya Oblast’,,13789,13789
Kupino,54.3667,77.3000,Russia,RU,Novosibirskaya Oblast’,,13777,13777
Kuleshovka,47.0833,39.5667,Russia,RU,Rostovskaya Oblast’,,13692,13692
Svetlogorsk,54.9500,20.1500,Russia,RU,Kaliningradskaya Oblast’,minor,13663,13663
Nikolayevsk,50.0333,45.4500,Russia,RU,Volgogradskaya Oblast’,,13660,13660
Trubchevsk,52.5667,33.7667,Russia,RU,Bryanskaya Oblast’,,13613,13613
Ak-Dovurak,51.1833,90.6000,Russia,RU,Tyva,,13580,13580
Zhukovo,55.0333,36.7500,Russia,RU,Kaluzhskaya Oblast’,,13576,13576
Kudrovo,59.9000,30.5167,Russia,RU,Leningradskaya Oblast’,,13501,13501
Pervomaysk,54.8667,43.8000,Russia,RU,Nizhegorodskaya Oblast’,,13496,13496
Golyshmanovo,56.3819,68.3715,Russia,RU,Tyumenskaya Oblast’,,13424,13424
Oboyan,51.2000,36.2833,Russia,RU,Kurskaya Oblast’,minor,13413,13339
Alleroy,43.2500,46.1333,Russia,RU,Chechnya,,13405,13405
Akhty,41.4647,47.7400,Russia,RU,Dagestan,,13405,13405
Ruza,55.7000,36.2000,Russia,RU,Moskovskaya Oblast’,,13403,13403
Kasumkent,41.6667,48.1333,Russia,RU,Dagestan,,13232,13232
Gvardeysk,54.6667,21.0833,Russia,RU,Kaliningradskaya Oblast’,minor,13227,13227
Belëv,53.8167,36.1500,Russia,RU,Tul’skaya Oblast’,,13180,13180
Uyar,55.8267,94.3153,Russia,RU,Krasnoyarskiy Kray,,13167,13167
Zabaykalsk,49.6514,117.3269,Russia,RU,Zabaykal’skiy Kray,,13154,13154
Kaspiyskiy,45.3908,47.3658,Russia,RU,Kalmykiya,,13125,13125
Petushki,55.9333,39.4667,Russia,RU,Vladimirskaya Oblast’,,13112,13112
Strunino,56.3667,38.5833,Russia,RU,Vladimirskaya Oblast’,,13094,13094
Krasnozavodsk,56.4333,38.2333,Russia,RU,Moskovskaya Oblast’,,13076,13076
Chernigovka,44.3406,132.5689,Russia,RU,Primorskiy Kray,,13046,13046
Divnoye,45.9072,43.3558,Russia,RU,Stavropol’skiy Kray,,12998,12998
Gornyak,50.9833,81.4667,Russia,RU,Altayskiy Kray,,12972,12972
Mogocha,53.7333,119.7667,Russia,RU,Zabaykal’skiy Kray,,12953,12953
Svirsk,53.0833,103.3333,Russia,RU,Irkutskaya Oblast’,,12945,12945
Fokino,53.4500,34.4167,Russia,RU,Bryanskaya Oblast’,,12938,12938
Sim,54.9833,57.7000,Russia,RU,Chelyabinskaya Oblast’,,12893,12893
Vyazemskiy,47.5250,134.7572,Russia,RU,Khabarovskiy Kray,,12889,12889
Syasstroy,60.1500,32.5833,Russia,RU,Leningradskaya Oblast’,,12824,12824
Nartan,43.5167,43.7000,Russia,RU,Kabardino-Balkariya,,12813,12813
Gorokhovets,56.2000,42.7000,Russia,RU,Vladimirskaya Oblast’,,12799,12799
Taldom,56.7333,37.5333,Russia,RU,Moskovskaya Oblast’,,12777,12777
Kalyazin,57.2333,37.8833,Russia,RU,Tverskaya Oblast’,,12770,12770
Adygeysk,44.8832,39.1902,Russia,RU,Adygeya,minor,12745,12745
Samashki,43.2906,45.3014,Russia,RU,Chechnya,,12738,12738
Yemva,62.6000,50.8667,Russia,RU,Komi,,12736,12736
Surkhakhi,43.1878,44.9036,Russia,RU,Ingushetiya,,12734,12734
Shilka,51.8500,116.0333,Russia,RU,Zabaykal’skiy Kray,,12663,12663
Snezhnogorsk,69.2000,33.2333,Russia,RU,Murmanskaya Oblast’,,12642,12642
Baykalsk,51.5167,104.1333,Russia,RU,Irkutskaya Oblast’,,12629,12629
Sagopshi,43.4847,44.5881,Russia,RU,Ingushetiya,,12614,12614
Yuzha,56.5833,42.0333,Russia,RU,Ivanovskaya Oblast’,,12595,12595
Kataysk,56.3000,62.6000,Russia,RU,Kurganskaya Oblast’,,12565,12341
Petrov Val,50.1500,45.2167,Russia,RU,Volgogradskaya Oblast’,,12544,12544
Elkhotovo,43.3458,44.2028,Russia,RU,North Ossetia,,12501,12501
Kameshkovo,56.3500,41.0000,Russia,RU,Vladimirskaya Oblast’,,12496,12496
Khvalynsk,52.4833,48.1000,Russia,RU,Saratovskaya Oblast’,,12391,12391
Alkhan-Kala,43.2586,45.5392,Russia,RU,Chechnya,,12340,12340
Bodaybo,57.8667,114.2000,Russia,RU,Irkutskaya Oblast’,,12316,12316
Uren,57.4500,45.7833,Russia,RU,Nizhegorodskaya Oblast’,,12309,12309
Mesker-Yurt,43.2514,45.9072,Russia,RU,Chechnya,,12224,12224
Aleksandrovsk,59.1667,57.6000,Russia,RU,Permskiy Kray,,12222,12222
Sernovodsk,43.3117,45.1594,Russia,RU,Chechnya,,12221,12221
Krasnyy Yar,46.5331,48.3456,Russia,RU,Astrakhanskaya Oblast’,,12214,12214
Vylgort,61.6275,50.7672,Russia,RU,Komi,,12171,12171
Botlikh,42.6650,46.2200,Russia,RU,Dagestan,,12159,12159
Cherlak,54.1605,74.8200,Russia,RU,Omskaya Oblast’,,12122,12122
Staryye Atagi,43.1126,45.7339,Russia,RU,Chechnya,,12092,12092
Toropets,56.5000,31.6500,Russia,RU,Tverskaya Oblast’,,12048,12048
Islamey,43.6756,43.4550,Russia,RU,Kabardino-Balkariya,,12001,12001
Krasnousol’skiy,53.8947,56.4686,Russia,RU,Bashkortostan,,11991,11991
Volosovo,59.4333,29.4833,Russia,RU,Leningradskaya Oblast’,minor,11987,11987
Dalmatovo,56.2667,62.9333,Russia,RU,Kurganskaya Oblast’,,11938,11938
Poselikha,51.9833,81.8333,Russia,RU,Altayskiy Kray,,11915,11915
Arkadak,51.9333,43.5000,Russia,RU,Saratovskaya Oblast’,,11895,11895
Novaya Lyalya,59.0667,60.6000,Russia,RU,Sverdlovskaya Oblast’,,11879,11879
Levashi,42.4333,47.3167,Russia,RU,Dagestan,,11862,11862
Chaplygin,53.2333,39.9667,Russia,RU,Lipetskaya Oblast’,,11802,11802
Magdagachi,53.4500,125.8000,Russia,RU,Amurskaya Oblast’,,11739,11739
Zayukovo,43.6119,43.3269,Russia,RU,Kabardino-Balkariya,,11717,11717
Dolinsk,47.3167,142.8000,Russia,RU,Sakhalinskaya Oblast’,,11685,11685
Udachnyy,66.4000,112.3167,Russia,RU,Sakha (Yakutiya),,11676,11676
Kem,64.9500,34.5833,Russia,RU,Kareliya,,11604,11604
Likhoslavl,57.1333,35.4833,Russia,RU,Tverskaya Oblast’,,11594,11594
Chegem Vtoroy,43.5667,43.5833,Russia,RU,Kabardino-Balkariya,,11575,11575
Severnyy,67.6083,64.1233,Russia,RU,Komi,,11562,11562
Nyazepetrovsk,56.0500,59.6000,Russia,RU,Chelyabinskaya Oblast’,,11539,11539
Zvenigovo,55.9833,48.0167,Russia,RU,Mariy-El,,11504,11204
Cherdakly,54.3594,48.8450,Russia,RU,Ul’yanovskaya Oblast’,,11492,11492
Aginskoye,51.1031,114.5228,Russia,RU,Zabaykal’skiy Kray,,11491,11491
Chkalovsk,56.7667,43.2333,Russia,RU,Nizhegorodskaya Oblast’,,11462,11345
Nikel,69.4081,30.2206,Russia,RU,Murmanskaya Oblast’,,11437,11437
Sorsk,54.0333,90.2500,Russia,RU,Khakasiya,,11416,11416
Yuryuzan,54.8667,58.4333,Russia,RU,Chelyabinskaya Oblast’,,11415,11415
Babayevo,59.3833,35.9167,Russia,RU,Vologodskaya Oblast’,,11395,11395
Chekmagush,55.1411,54.6500,Russia,RU,Bashkortostan,,11382,11382
Gornozavodsk,58.3667,58.3333,Russia,RU,Permskiy Kray,,11375,11375
Drezna,55.7453,38.8486,Russia,RU,Moskovskaya Oblast’,,11313,11313
Pionerskiy,54.9517,20.2333,Russia,RU,Kaliningradskaya Oblast’,minor,11312,11312
Boguchar,49.9500,40.5500,Russia,RU,Voronezhskaya Oblast’,,11270,11270
Tetyushi,54.9333,48.8333,Russia,RU,Tatarstan,,11250,11250
Boguchany,58.3667,97.4500,Russia,RU,Krasnoyarskiy Kray,,11232,11232
Korablino,53.9167,40.0167,Russia,RU,Ryazanskaya Oblast’,,11220,11220
Chulym,55.1167,80.9667,Russia,RU,Novosibirskaya Oblast’,,11216,11216
Kursavka,44.4500,42.5000,Russia,RU,Stavropol’skiy Kray,,11215,11215
Zakamensk,50.3833,103.3000,Russia,RU,Buryatiya,,11164,11164
Baley,51.6000,116.6333,Russia,RU,Zabaykal’skiy Kray,,11151,11151
Kirensk,57.7833,108.0833,Russia,RU,Irkutskaya Oblast’,,11139,11139
Nazyvayevsk,55.5667,71.2667,Russia,RU,Omskaya Oblast’,,11101,11101
Bolkhov,53.4500,36.0167,Russia,RU,Orlovskaya Oblast’,,11097,11097
Vilyuysk,63.7500,121.6333,Russia,RU,Sakha (Yakutiya),,11095,11095
Narimanov,46.6833,47.8500,Russia,RU,Astrakhanskaya Oblast’,,11079,11079
Sosnovka,56.2500,51.3000,Russia,RU,Kirovskaya Oblast’,,11027,11027
Shalushka,43.5261,43.5594,Russia,RU,Kabardino-Balkariya,,11004,11004
Karabash,55.4833,60.2167,Russia,RU,Chelyabinskaya Oblast’,,10999,10999
Shagonar,51.5500,92.7667,Russia,RU,Tyva,,10995,10995
Borovsk,55.2000,36.5000,Russia,RU,Kaluzhskaya Oblast’,,10966,10734
Verkhniy Tagil,57.3833,59.9500,Russia,RU,Sverdlovskaya Oblast’,,10962,10113
Neman,55.0333,22.0333,Russia,RU,Kaliningradskaya Oblast’,minor,10931,10867
Kamen’-Rybolov,44.7667,132.0167,Russia,RU,Primorskiy Kray,,10909,10909
Zasechnoye,53.1142,45.0601,Russia,RU,Penzenskaya Oblast’,,10906,10906
Kandry,54.5667,54.1167,Russia,RU,Bashkortostan,,10885,10885
Mesyagutovo,55.5322,58.2550,Russia,RU,Bashkortostan,,10883,10883
Khorol,44.4289,132.0742,Russia,RU,Primorskiy Kray,,10860,10860
Khasanya,43.4333,43.5750,Russia,RU,Kabardino-Balkariya,,10829,10829
Surazh,53.0167,32.3833,Russia,RU,Bryanskaya Oblast’,,10728,10728
